501	82367
502	83375
503	83372
504	86460
505	86461
506	87469
507	87466
508	86446
509	86443
510	87467
511	87296
512	256
513	257
514	1281
515	1286
516	258
517	263
518	1303
519	1300
520	4356
521	4357
522	5397
523	5442
524	4422
525	4435
526	5443
527	5464
528	264
529	281
530	1289
531	1310
532	346
533	335
534	1375
535	4124
536	4108
537	5197
538	5213
539	4186
540	4126
541	5147
542	5211
543	16464
544	16656
545	17681
546	17745
547	16726
548	16658
549	17687
550	17735
551	20484
552	21524
553	21589
554	20485
555	20498
556	21590
557	21763
558	16659
559	16712
560	17688
561	17737
562	16729
563	17422
564	17482
565	20511
566	20559
567	21772
568	21788
569	20829
570	20749
571	21834
572	14
573	75
574	1035
575	1120
576	288
577	353
578	1313
579	1382
580	4130
581	5223
582	5175
583	4212
584	4452
585	5413
586	5493
587	34
588	1126
589	1075
590	291
591	376
592	1320
593	1401
594	4201
595	5182
596	5242
597	4463
598	4415
599	5500
600	16492
601	16429
602	17533
603	17786
604	16702
605	17467
606	17531
607	20592
608	20784
609	21809
610	21873
611	20598
612	21554
613	21815
614	16679
615	16740
616	17524
617	16437
618	16677
619	17714
620	17782
621	20579
622	21619
623	21864
624	20792
625	21545
626	21561
627	65838
628	65834
629	66943
630	65647
631	65644
632	66940
633	66941
634	69741
635	70762
636	71022
637	69995
638	70763
639	70720
640	65856
641	65857
642	66625
643	65606
644	65858
645	66887
646	69719
647	69716
648	70980
649	70981
650	69717
651	70914
652	70918
653	81939
654	82947
655	83224
656	82248
657	83033
658	83017
659	86366
660	87066
661	87055
662	86303
663	86364
664	87116
665	82189
666	82205
667	82970
668	82014
669	82267
670	82971
671	86032
672	86352
673	87377
674	86033
675	86294
676	87378
677	65623
678	65799
679	66884
680	65620
681	65813
682	66885
683	69714
684	69910
685	70979
686	69715
687	69896
688	71000
689	65545
690	65817
691	66894
692	65546
693	65887
694	66575
695	69708
696	69980
697	70685
698	69709
699	69898
700	70734
701	82187
702	82251
703	82976
704	82272
705	82977
706	83041
707	86310
708	87138
709	87335
710	86391
711	87092
712	87332
713	82021
714	83253
715	83298
716	81958
717	83315
718	86115
719	86328
720	87400
721	86073
722	86313
723	87166
724	262458
725	263215
726	263295
727	262460
728	263212
729	263533
730	266301
731	267578
732	267646
733	266363
734	267579
735	262192
736	262512
737	263281
738	262449
739	263222
740	263282
741	266615
742	267367
743	267556
744	266292
745	267637
746	278629
747	278898
748	279606
749	278819
750	279603
751	279848
752	283000
753	283753
754	284025
755	282734
756	284010
757	278591
758	278831
759	279596
760	278844
761	279613
762	279853
763	282666
764	283950
765	282667
766	282923
767	283776
768	262528
769	263297
770	263553
771	262278
772	263554
773	266375
774	266647
775	267412
776	266628
777	267397
778	267669
779	262338
780	263622
781	262355
782	262595
783	263384
784	266376
785	267673
786	266377
787	266654
788	267482
789	278991
790	279775
791	279964
792	278668
793	280013
794	282845
795	283098
796	284062
797	282779
798	284123
799	278736
800	278928
801	279697
802	278993
803	279766
804	282770
805	283031
806	283847
807	283012
808	283796
809	284117
810	328069
811	328850
812	328150
813	328835
814	329107
815	331976
816	332952
817	332233
818	333017
819	333198
820	327882
821	328863
822	328143
823	328844
824	329116
825	331997
826	332941
827	332234
828	332942
829	333259
830	344459
831	345312
832	344480
833	345313
834	348321
835	348646
836	349346
837	348647
838	349623
839	344308
840	344548
841	345509
842	344309
843	345506
844	348390
845	349363
846	349603
847	348408
848	349352
849	328185
850	328937
851	327870
852	328186
853	328943
854	331967
855	333308
856	332012
857	332973
858	333309
859	327930
860	328894
861	328123
862	328955
863	332016
864	332208
865	333233
866	332017
867	333302
868	344498
869	345271
870	344231
871	344548
872	345332
873	348341
874	349605
875	348594
876	349430
877	349667
878	344563
879	345320
880	344248
881	345513
882	348601
883	349358
884	348330
885	348671
886	349423
887	262380
888	263676
889	262653
890	263405
891	266474
892	266734
893	267755
894	266475
895	267456
896	262592
897	263617
898	262337
899	263366
900	263618
901	266695
902	267479
903	266452
904	267716
905	278981
906	279765
907	278658
908	279686
909	279955
910	283011
911	283800
912	282824
913	284121
914	278985
915	279774
916	278682
917	279695
918	279967
919	283100
920	283852
921	282765
922	283805
923	262554
924	263646
925	262363
926	263323
927	266384
928	266704
929	267729
930	266641
931	267414
932	262354
933	263639
934	262535
935	263620
936	266452
937	267413
938	266437
939	266706
940	267670
941	278979
942	279763
943	278664
944	279768
945	282761
946	284057
947	283086
948	284042
949	278751
950	279695
951	278732
952	279004
953	279965
954	283085
955	284042
956	282830
957	283787
958	327883
959	328864
960	328160
961	329121
962	332257
963	333222
964	332002
965	332967
966	327927
967	328884
968	327844
969	328165
970	329141
971	332258
972	333222
973	332019
974	333027
975	344248
976	345320
977	344249
978	345257
979	348670
980	349626
981	348591
982	349695
983	344508
984	345516
985	344301
986	345277
987	348346
988	349438
989	348411
990	349371
991	327856
992	328176
993	329201
994	328113
995	329142
996	332274
997	333303
998	332263
999	333220
1000	328116
1001	328949
1002	327909
1003	328946
1004	331958
1005	332963
1006	331955
1007	332968
1008	344312
1009	345321
1010	344313
1011	345326
1012	348394
1013	349375
1014	348335
1015	349356
1016	344252
1017	345277
1018	344237
1019	345258
1020	348334
1021	349355
1022	348331
1023	349696
1024	512
1025	1537
1026	513
1027	1542
1028	4610
1029	5639
1030	4631
1031	5652
1032	516
1033	1541
1034	533
1035	1602
1036	4678
1037	5715
1038	4675
1039	5720
1040	16904
1041	17945
1042	16905
1043	17950
1044	21082
1045	22095
1046	21087
1047	22300
1048	17164
1049	18253
1050	17245
1051	18266
1052	21278
1053	22299
1054	21339
1055	22352
1056	1552
1057	529
1058	1617
1059	4694
1060	5650
1061	4631
1062	5703
1063	772
1064	1812
1065	853
1066	1797
1067	4882
1068	5974
1069	4611
1070	5651
1071	16968
1072	17944
1073	16969
1074	18009
1075	21262
1076	22346
1077	21279
1078	22351
1079	17932
1080	16924
1081	18013
1082	21005
1083	22090
1084	21262
1085	22347
1086	66315
1087	67424
1088	66080
1089	67169
1090	70177
1091	71270
1092	70434
1093	71527
1094	66359
1095	67444
1096	67172
1097	70181
1098	71285
1099	70434
1100	71526
1101	82739
1102	83491
1103	82552
1104	83496
1105	86649
1106	87913
1107	86846
1108	87930
1109	83567
1110	82495
1111	83580
1112	86892
1113	87853
1114	86909
1115	87674
1116	66110
1117	67387
1118	66427
1119	67440
1120	71216
1121	70193
1122	71281
1123	66422
1124	67378
1125	66103
1126	67111
1127	70244
1128	71540
1129	70453
1130	82469
1131	83506
1132	82550
1133	83811
1134	86899
1135	87656
1136	86584
1137	87849
1138	82745
1139	82478
1140	83498
1141	86655
1142	87919
1143	86892
1144	87676
1145	637
1146	1901
1147	874
1148	4718
1149	5739
1150	4971
1151	5952
1152	576
1153	1601
1154	833
1155	1862
1156	5698
1157	4679
1158	5975
1159	17236
1160	17988
1161	16965
1162	18261
1163	22018
1164	20998
1165	22291
1166	17155
1167	17944
1168	16968
1169	18265
1170	21321
1171	21086
1172	22298
1173	783
1174	1567
1175	604
1176	1868
1177	5645
1178	4637
1179	5914
1180	862
1181	1627
1182	795
1183	1808
1184	5712
1185	4689
1186	5905
1187	16918
1188	18002
1189	17239
1190	20999
1191	22084
1192	21332
1193	22037
1194	16965
1195	18258
1196	17942
1197	21059
1198	22355
1199	21000
1200	22104
1201	66313
1202	66073
1203	67150
1204	70410
1205	71263
1206	70415
1207	71500
1208	67164
1209	66333
1210	67405
1211	70154
1212	71502
1213	71179
1214	82507
1215	83744
1216	82528
1217	83745
1218	86881
1219	86566
1220	87906
1221	82471
1222	83575
1223	82740
1224	86564
1225	87909
1226	86581
1227	87650
1228	66342
1229	66163
1230	67427
1231	70200
1232	71272
1233	70457
1234	66089
1235	67454
1236	66106
1237	67375
1238	70527
1239	70204
1240	71468
1241	82541
1242	83773
1243	83514
1244	86654
1245	87931
1246	86587
1247	87856
1248	83568
1249	82801
1250	83505
1251	86838
1252	87922
1253	87671
1254	263015
1255	263716
1256	262964
1257	266869
1258	268133
1259	266866
1260	268086
1261	263715
1262	262963
1263	263720
1264	266872
1265	268137
1266	267897
1267	279406
1268	280170
1269	279359
1270	283183
1271	284460
1272	283196
1273	284477
1274	280109
1275	279338
1276	280110
1277	283435
1278	283179
1279	284544
1280	262784
1281	264065
1282	263809
1283	267142
1284	267906
1285	267143
1286	262807
1287	264084
1288	262788
1289	264069
1290	267925
1291	267202
1292	267974
1293	279507
1294	279235
1295	280536
1296	283528
1297	283289
1298	284553
1299	279198
1300	280538
1301	280271
1302	283615
1303	284316
1304	283532
1305	328397
1306	329693
1307	328410
1308	332446
1309	333723
1310	332507
1311	333776
1312	329360
1313	328593
1314	329425
1315	332758
1316	332690
1317	333463
1318	345031
1319	344708
1320	346004
1321	348885
1322	348805
1323	350098
1324	344790
1325	345987
1326	345747
1327	349128
1328	350104
1329	349897
1330	328665
1331	329358
1332	328650
1333	332703
1334	333519
1335	332684
1336	328348
1337	329693
1338	328589
1339	332490
1340	333710
1341	332491
1342	344715
1343	346080
1344	344736
1345	346081
1346	350113
1347	348902
1348	350114
1349	345831
1350	344759
1351	346100
1352	349924
1353	348837
1354	350197
1355	263842
1356	263142
1357	264115
1358	267939
1359	267256
1360	268200
1361	263929
1362	263145
1363	264126
1364	268026
1365	267247
1366	268223
1367	280316
1368	279532
1369	280493
1370	284413
1371	283642
1372	284606
1373	280251
1374	279547
1375	280560
1376	284336
1377	283313
1378	284657
1379	263926
1380	262834
1381	264119
1382	268199
1383	266980
1384	268276
1385	264117
1386	262821
1387	266930
1388	268278
1389	266979
1390	279283
1391	280552
1392	279480
1393	283305
1394	284345
1395	283566
1396	279466
1397	280319
1398	279535
1399	283628
1400	284412
1401	284413
1402	328685
1403	329706
1404	329454
1405	332523
1406	333803
1407	333760
1408	328384
1409	328385
1410	329665
1411	332742
1412	332482
1413	333511
1414	345047
1415	345044
1416	345796
1417	349893
1418	349141
1419	350082
1420	345990
1421	344723
1422	348803
1423	350104
1424	349128
1425	328409
1426	329417
1427	328670
1428	332698
1429	333711
1430	333471
1431	328412
1432	329676
1433	329613
1434	332701
1435	332442
1436	333534
1437	345051
1438	344987
1439	346000
1440	349904
1441	348881
1442	344721
1443	346006
1444	345042
1445	348887
1446	349831
1447	349892
1448	1049556
1449	1050517
1450	1050565
1451	1053394
1452	1053334
1453	1054403
1454	1049555
1455	1049480
1456	1050584
1457	1054601
1458	1053337
1459	1065678
1460	1066634
1461	1065951
1462	1069967
1463	1071052
1464	1070812
1465	1065629
1466	1065677
1467	1066634
1468	1070030
1469	1069963
1470	1071051
1471	1050528
1472	1049312
1473	1053345
1474	1054433
1475	1054374
1476	1049570
1477	1050535
1478	1050615
1479	1053620
1480	1053604
1481	1054437
1482	1066677
1483	1065698
1484	1069734
1485	1071091
1486	1070051
1487	1065912
1488	1066984
1489	1066937
1490	1069993
1491	1069822
1492	1070778
1493	1115823
1494	1114879
1495	1118908
1496	1119916
1497	1119213
1498	1115069
1499	1116090
1500	1116158
1501	1119227
1502	1119163
1503	1120176
1504	1132272
1505	1131249
1506	1135281
1507	1136310
1508	1136370
1509	1131255
1510	1131239
1511	1132196
1512	1136308
1513	1135605
1514	1136613
1515	1116146
1516	1115062
1517	1119139
1518	1120179
1519	1120168
1520	1115128
1521	1115113
1522	1116153
1523	1120238
1524	1119210
1525	1131455
1526	1132463
1527	1132460
1528	1135548
1529	1135549
1530	1136557
1531	1132458
1532	1131438
1533	1135531
1534	1136555
1535	1136384
1536	1049344
1537	1049345
1538	1050369
1539	1054470
1540	1053442
1541	1049351
1542	1050391
1543	1050388
1544	1053444
1545	1053445
1546	1054485
1547	1066818
1548	1065798
1549	1069907
1550	1070915
1551	1070936
1552	1065736
1553	1065753
1554	1066761
1555	1070878
1556	1069914
1557	1049423
1558	1050463
1559	1050140
1560	1054220
1561	1053261
1562	1049181
1563	1050202
1564	1050142
1565	1053211
1566	1053275
1567	1054288
1568	1066768
1569	1065745
1570	1069905
1571	1070934
1572	1070866
1573	1065751
1574	1065799
1575	1069572
1576	1070612
1577	1070677
1578	1114629
1579	1114642
1580	1115734
1581	1120003
1582	1118995
1583	1114952
1584	1115928
1585	1115977
1586	1119065
1587	1118734
1588	1131082
1589	1132063
1590	1132111
1591	1135372
1592	1135388
1593	1136477
1594	1132301
1595	1131338
1596	1135118
1597	1135179
1598	1136139
1599	1115744
1600	1114912
1601	1119073
1602	1120033
1603	1120102
1604	1115682
1605	1114727
1606	1118775
1607	1119860
1608	1120100
1609	1131301
1610	1131381
1611	1135138
1612	1136230
1613	1136179
1614	1131299
1615	1131384
1616	1132328
1617	1136505
1618	1136233
1619	1311294
1620	1311354
1621	1312623
1622	1316671
1623	1315708
1624	1311340
1625	1311277
1626	1312381
1627	1316730
1628	1315646
1629	1327675
1630	1327739
1631	1328752
1632	1333040
1633	1332017
1634	1327985
1635	1327734
1636	1328690
1637	1333047
1638	1332007
1639	1311588
1640	1311348
1641	1312309
1642	1316645
1643	1315634
1644	1311606
1645	1311331
1646	1312371
1647	1316712
1648	1315640
1649	1327657
1650	1327673
1651	1328942
1652	1333034
1653	1332095
1654	1327727
1655	1327724
1656	1329020
1657	1333117
1658	1332845
1659	1376874
1660	1377134
1661	1378155
1662	1381995
1663	1381952
1664	1377088
1665	1377089
1666	1380929
1667	1381958
1668	1382210
1669	1393479
1670	1393239
1671	1397332
1672	1398596
1673	1398597
1674	1394261
1675	1393410
1676	1397510
1677	1397267
1678	1398275
1679	1378072
1680	1377096
1681	1380953
1682	1380937
1683	1382238
1684	1377818
1685	1377807
1686	1381151
1687	1381212
1688	1393228
1689	1394445
1690	1394461
1691	1398298
1692	1397342
1693	1393499
1694	1393179
1695	1394192
1696	1398608
1697	1397585
1698	1311249
1699	1311510
1700	1312594
1701	1316439
1702	1316615
1703	1311556
1704	1311316
1705	1315605
1706	1316677
1707	1316434
1708	1328918
1709	1327939
1710	1331795
1711	1331976
1712	1333080
1713	1328649
1714	1328921
1715	1332046
1716	1331722
1717	1311583
1718	1311247
1719	1312332
1720	1316700
1721	1316381
1722	1311309
1723	1311498
1724	1315406
1725	1316619
1726	1316683
1727	1328672
1728	1327968
1729	1331745
1730	1331809
1731	1333030
1732	1328738
1733	1328935
1734	1332087
1735	1331764
1736	1377060
1737	1376869
1738	1378101
1739	1382242
1740	1381926
1741	1377139
1742	1376867
1743	1381176
1744	1382248
1745	1381945
1746	1394473
1747	1394302
1748	1397562
1749	1397295
1750	1393279
1751	1394492
1752	1394220
1753	1398637
1754	1398333
1755	1377082
1756	1377150
1757	1380987
1758	1382203
1759	1381936
1760	1378160
1761	1377905
1762	1381169
1763	1380918
1764	1393266
1765	1394551
1766	1394279
1767	1398564
1768	1398324
1769	1393525
1770	1393253
1771	1397618
1772	1397302
1773	1398563
1774	1050163
1775	1050408
1776	1053560
1777	1053289
1778	1049465
1779	1049198
1780	1050474
1781	1054271
1782	1054511
1783	1066540
1784	1065788
1785	1069629
1786	1069869
1787	1065514
1788	1066798
1789	1066539
1790	1070891
1791	1070720
1792	1049472
1793	1049217
1794	1053569
1795	1053318
1796	1054594
1797	1050247
1798	1050519
1799	1054356
1800	1053572
1801	1065605
1802	1065877
1803	1069762
1804	1071046
1805	1070803
1806	1066947
1807	1066712
1808	1070728
1809	1069977
1810	1114761
1811	1115038
1812	1118938
1813	1120207
1814	1119967
1815	1116060
1816	1115788
1817	1119181
1818	1118941
1819	1131482
1820	1131422
1821	1135259
1822	1136603
1823	1136336
1824	1132432
1825	1132177
1826	1135569
1827	1135318
1828	1114770
1829	1115031
1830	1118919
1831	1120132
1832	1119892
1833	1116117
1834	1116037
1835	1119890
1836	1119190
1837	1131139
1838	1131411
1839	1135304
1840	1135256
1841	1136585
1842	1132249
1843	1132430
1844	1136330
1845	1136287
1846	1049551
1847	1049228
1848	1053596
1849	1053405
1850	1049229
1851	1050570
1852	1050254
1853	1054667
1854	1054603
1855	1066720
1856	1065888
1857	1069793
1858	1069729
1859	1065958
1860	1065634
1861	1066983
1862	1071031
1863	1070836
1864	1050596
1865	1050533
1866	1054453
1867	1053602
1868	1049318
1869	1049267
1870	1053603
1871	1053432
1872	1065640
1873	1067001
1874	1066729
1875	1070782
1876	1071098
1877	1066735
1878	1066687
1879	1070076
1880	1069804
1881	1114797
1882	1115133
1883	1118970
1884	1118910
1885	1120187
1886	1115899
1887	1115888
1888	1120176
1889	1120177
1890	1132273
1891	1131510
1892	1135538
1893	1135287
1894	1131175
1895	1131492
1896	1135348
1897	1135285
1898	1136549
1899	1116082
1900	1115894
1901	1120227
1902	1120243
1903	1115880
1904	1115832
1905	1119145
1906	1119161
1907	1131182
1908	1131178
1909	1135615
1910	1135343
1911	1131244
1912	1132540
1913	1132541
1914	1136365
1915	1136362
1916	1312750
1917	1312747
1918	1316587
1919	1316544
1920	1311680
1921	1311681
1922	1315521
1923	1315526
1924	1328066
1925	1328071
1926	1331927
1927	1331924
1928	1333188
1929	1329093
1930	1328853
1931	1332866
1932	1332870
1933	1312659
1934	1312643
1935	1316504
1936	1316552
1937	1311705
1938	1311689
1939	1315550
1940	1315482
1941	1327759
1942	1328031
1943	1332188
1944	1331916
1945	1327757
1946	1327773
1947	1329050
1948	1333214
1949	1332955
1950	1377947
1951	1377936
1952	1382352
1953	1382353
1954	1378193
1955	1377942
1956	1382098
1957	1381335
1958	1393543
1959	1393604
1960	1397460
1961	1397397
1962	1393349
1963	1393618
1964	1397654
1965	1397699
1966	1376979
1967	1376904
1968	1381080
1969	1381001
1970	1382297
1971	1378254
1972	1378186
1973	1382111
1974	1382031
1975	1394380
1976	1394652
1977	1398685
1978	1398733
1979	1394570
1980	1394382
1981	1398411
1982	1398475
1983	1312416
1984	1311712
1985	1315745
1986	1315809
1987	1311654
1988	1311458
1989	1315495
1990	1315575
1991	1327796
1992	1327780
1993	1332197
1994	1332149
1995	1328098
1996	1328038
1997	1331955
1998	1331939
1999	1311416
2000	1311464
2001	1315513
2002	1315497
2003	1316862
2004	1312698
2005	1312687
2006	1316863
2007	1316796
2008	1329068
2009	1328877
2010	1332925
2011	1332922
2012	1328894
2013	1328891
2014	1332923
2015	1332912
2016	1378288
2017	1378289
2018	1382321
2019	1382326
2020	1378290
2021	1378295
2022	1382375
2023	1382308
2024	1394612
2025	1394421
2026	1398501
2027	1398514
2028	1394358
2029	1394339
2030	1398451
2031	1398440
2032	1378040
2033	1378025
2034	1382137
2035	1382126
2036	1378026
2037	1377983
2038	1382063
2039	1382060
2040	1394364
2041	1394365
2042	1398445
2043	1398442
2044	1394350
2045	1394347
2046	1398443
2047	1397760
2048	1024
2049	1025
2050	5121
2051	5126
2052	1026
2053	1031
2054	5143
2055	5140
2056	17412
2057	17413
2058	21525
2059	21570
2060	17478
2061	17491
2062	21571
2063	21592
2064	1032
2065	1049
2066	5129
2067	5150
2068	1114
2069	1103
2070	5215
2071	5404
2072	17676
2073	17741
2074	21853
2075	21850
2076	17694
2077	17691
2078	21851
2079	21840
2080	66576
2081	66577
2082	70737
2083	70742
2084	66578
2085	66583
2086	70727
2087	70916
2088	83220
2089	83285
2090	87301
2091	87314
2092	83286
2093	86019
2094	86035
2095	65608
2096	65560
2097	69705
2098	69721
2099	65806
2100	65866
2101	69919
2102	69967
2103	81932
2104	81948
2105	86109
2106	86029
2107	81994
2108	82190
2109	86347
2110	86283
2111	352
2112	1056
2113	5217
2114	5153
2115	1126
2116	1314
2117	5479
2118	5431
2119	17780
2120	17508
2121	21541
2122	21621
2123	17698
2124	17766
2125	21811
2126	35
2127	120
2128	4136
2129	4217
2130	361
2131	318
2132	4474
2133	4207
2134	16447
2135	16508
2136	20844
2137	20781
2138	16765
2139	17530
2140	21566
2141	21819
2142	66939
2143	66928
2144	70704
2145	70705
2146	66673
2147	66934
2148	70962
2149	81975
2150	81959
2151	86116
2152	86388
2153	82229
2154	81957
2155	86066
2156	86134
2157	65891
2158	65907
2159	70760
2160	70712
2161	66857
2162	66873
2163	70702
2164	70698
2165	83071
2166	83311
2167	87404
2168	82044
2169	82045
2170	86381
2171	86378
2172	262254
2173	262251
2174	266603
2175	266560
2176	263232
2177	263233
2178	267585
2179	267590
2180	279618
2181	279623
2182	283991
2183	283988
2184	278596
2185	282693
2186	282965
2187	262146
2188	262150
2189	266515
2190	266499
2191	263192
2192	263240
2193	267609
2194	267593
2195	279646
2196	279834
2197	283919
2198	278559
2199	278620
2200	282956
2201	282637
2202	327709
2203	327962
2204	332126
2205	332891
2206	328987
2207	328976
2208	332880
2209	332881
2210	345361
2211	348182
2212	348242
2213	344407
2214	344071
2215	348228
2216	348500
2217	328725
2218	328773
2219	333138
2220	332822
2221	328771
2222	329043
2223	331784
2224	344152
2225	344329
2226	348185
2227	348238
2228	344330
2229	345183
2230	349455
2231	349516
2232	263260
2233	263453
2234	267597
2235	262154
2236	262478
2237	266251
2238	266315
2239	278816
2240	279648
2241	283937
2242	284001
2243	279590
2244	279906
2245	282663
2246	262263
2247	262452
2248	266276
2249	266597
2250	263221
2251	263266
2252	267558
2253	267379
2254	279907
2255	282680
2256	282728
2257	278841
2258	278569
2259	283006
2260	283706
2261	329007
2262	329087
2263	332860
2264	333100
2265	327789
2266	332093
2267	331834
2268	344190
2269	344443
2270	349243
2271	349488
2272	345200
2273	345457
2274	348209
2275	327990
2276	328050
2277	331895
2278	332135
2279	328740
2280	329012
2281	332917
2282	333157
2283	344178
2284	348470
2285	348195
2286	344371
2287	345128
2288	349304
2289	349545
2290	1145
2291	1390
2292	4202
2293	319
2294	47
2295	4396
2296	5180
2297	17725
2298	17453
2299	21802
2300	16430
2301	16683
2302	20523
2303	20864
2304	1152
2305	1409
2306	5249
2307	5510
2308	130
2309	4487
2310	4247
2311	16788
2312	17540
2313	21893
2314	21653
2315	17858
2316	20678
2317	20947
2318	65731
2319	66008
2320	71048
2321	70809
2322	66953
2323	69790
2324	70106
2325	82127
2326	82399
2327	87196
2328	87436
2329	83149
2330	83421
2331	86234
2332	65694
2333	65947
2334	70875
2335	71120
2336	66704
2337	66961
2338	69841
2339	82390
2340	82322
2341	87191
2342	87495
2343	83076
2344	83348
2345	86229
2346	133
2347	402
2348	5334
2349	5507
2350	1171
2351	1480
2352	4504
2353	16585
2354	16857
2355	21646
2356	21962
2357	17823
2358	20687
2359	20876
2360	156
2361	477
2362	5517
2363	5322
2364	1422
2365	4299
2366	4235
2367	16864
2368	17568
2369	21985
2370	21921
2371	16614
2372	20898
2373	20711
2374	66743
2375	67060
2376	70884
2377	65701
2378	66037
2379	69794
2380	70118
2381	83379
2382	83107
2383	87544
2384	82344
2385	82169
2386	86505
2387	87486
2388	66810
2389	67055
2390	70079
2391	65788
2392	66028
2393	71085
2394	70909
2395	83450
2396	86462
2397	86203
2398	82427
2399	83440
2400	87216
2401	262321
2402	262641
2403	266486
2404	267442
2405	263607
2406	263591
2407	266468
2408	279028
2409	278965
2410	283813
2411	283826
2412	280054
2413	282851
2414	282867
2415	262632
2416	263608
2417	267433
2418	262329
2419	262574
2420	266666
2421	267519
